danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,genre,song_name,title,text_feature
0.536,0.855,7,-5.269,1,0.144,0.00139,0.0,0.0815,0.522,157.942,audio_features,251373,3,Emo,This Photograph Is Proof (I Know You Know),, This Photograph Is Proof (I Know You Know)
0.485,0.665,4,-6.44,1,0.0763,0.0405,7.809999999999999e-05,0.332,0.272,127.968,audio_features,252455,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
0.843,0.489,4,-9.978,1,0.121,0.404,0.27,0.165,0.319,127.959,audio_features,136069,4,Trap Metal,Freestyle That I Made in a Dark Place,, Freestyle That I Made in a Dark Place
0.545,0.3229999999999999,3,-12.005999999999998,1,0.0391,0.102,2.74e-06,0.107,0.193,149.941,audio_features,215200,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
0.871,0.715,3,-7.8279999999999985,0,0.147,0.196,0.0,0.14,0.378,150.955,audio_features,102960,4,Dark Trap,Burn The Hoods,, Burn The Hoods
0.209,0.785,5,-4.763,0,0.0414,0.0407,0.758,0.19,0.0924,149.941,audio_features,168000,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.644,0.7509999999999999,10,-4.224,1,0.0375,0.0027,0.000134,0.119,0.621,133.925,audio_features,201973,4,Emo,Everything I'm Not,, Everything I'm Not
0.476,0.954,4,-3.659,0,0.184,0.00124,3.99e-06,0.657,0.286,159.97899999999996,audio_features,217219,4,Dark Trap,Broken Seal,, Broken Seal
0.504,0.875,11,-4.708,1,0.0441,0.0002109999999999,0.906,0.0391,0.417,175.016,audio_features,340601,4,dnb,,Drum and Bass - 2015 to 2020,Drum and Bass - 2015 to 2020 
0.526,0.997,7,-4.892,1,0.102,0.00357,0.807,0.317,0.626,173.979,audio_features,344052,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
0.7559999999999999,0.679,7,-7.944,1,0.0398,0.0552,0.899,0.1159999999999999,0.153,125.013,audio_features,451684,4,techno,,Techno,Techno 
0.513,0.963,8,-6.98,0,0.0513,2.05e-05,0.835,0.114,0.513,145.013,audio_features,408828,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
0.722,0.8909999999999999,10,-6.249,0,0.0765,0.00172,0.868,0.111,0.0374,136.97299999999998,audio_features,425333,4,techno,,Acid Techno: Hard Techno on Acid,Acid Techno: Hard Techno on Acid 
0.753,0.557,6,-11.793,1,0.22,0.0163,0.000137,0.258,0.5760000000000001,100.023,audio_features,222600,4,Rap,Wait a Minute (feat. Jamie Magruder),, Wait a Minute (feat. Jamie Magruder)
0.6970000000000001,0.628,8,-6.024,1,0.383,0.122,0.0,0.281,0.285,181.49400000000003,audio_features,131631,4,Underground Rap,Stackin',, Stackin'
0.631,0.962,5,-2.662,0,0.139,0.0918,0.131,0.0718,0.304,150.012,audio_features,395200,4,hardstyle,,Best Hardstyle ever made,Best Hardstyle ever made 
0.481,0.6829999999999999,1,-6.124,0,0.0358,0.7809999999999999,0.0,0.0938,0.0978,161.954,audio_features,154918,4,Trap Metal,Dripping All on the Floor,, Dripping All on the Floor
0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,audio_features,135090,4,Underground Rap,Moonlight,, Moonlight
0.477,0.6809999999999999,1,-6.749,1,0.291,0.0882,0.0,0.327,0.58,110.058,audio_features,240072,4,Trap Metal,UNDEFEATED,, UNDEFEATED
0.9,0.526,1,-12.655,1,0.1,0.528,0.0368,0.0956,0.5870000000000001,119.952,audio_features,346384,4,Trap Metal,Vibes,, Vibes
0.88,0.5770000000000001,10,-8.093,0,0.302,0.0564,1.02e-06,0.201,0.74,181.982,audio_features,214440,4,Underground Rap,Ruff Ryders' Anthem,, Ruff Ryders' Anthem
0.458,0.971,8,-4.549,1,0.1,0.0027,0.0,0.179,0.49,149.944,audio_features,203733,4,Emo,Beating Heart Baby,, Beating Heart Baby
0.88,0.67,2,-5.188,1,0.0429,0.299,5.08e-06,0.0677,0.142,100.995,audio_features,299227,4,Rap,Go Loko,, Go Loko
0.6409999999999999,0.848,1,-4.546,0,0.0404,0.00157,0.000291,0.3289999999999999,0.204,130.007,audio_features,214154,4,trance,,"Uplifting Trance, Euphoric Trance","Uplifting Trance, Euphoric Trance "
0.581,0.927,10,-3.567,0,0.0804,0.0246,0.0582,0.119,0.216,174.002,audio_features,282759,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
0.626,0.7070000000000001,2,-1.94,1,0.0547,0.00686,0.00821,0.159,0.0395,150.02,audio_features,217600,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
0.83,0.778,9,-4.3210000000000015,0,0.222,0.000417,0.0,0.0769,0.589,161.935,audio_features,124194,4,Underground Rap,Bitch,, Bitch
0.61,0.877,4,-3.831,1,0.435,0.00882,0.0,0.196,0.7120000000000001,114.478,audio_features,224601,4,Underground Rap,ANTI-SOCIABLE,, ANTI-SOCIABLE
0.574,0.772,1,-6.189,1,0.132,0.0579,0.000772,0.244,0.142,128.011,audio_features,225900,4,trance,,Progressive Trance,Progressive Trance 
0.72,0.585,8,-6.099,0,0.0512,0.11,0.0,0.223,0.61,114.977,audio_features,222249,4,RnB,Racks (feat. YBN Cordae),, Racks (feat. YBN Cordae)
0.758,0.983,8,-7.401,0,0.0497,0.00064,0.8590000000000001,0.109,0.147,127.997,audio_features,210765,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.535,0.915,8,-2.472,0,0.0355,0.0177,0.0116,0.0791,0.0821,170.032,audio_features,302118,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
0.508,0.542,11,-8.744,0,0.102,0.175,0.000276,0.115,0.1669999999999999,129.931,audio_features,138702,4,Trap Metal,4Kamiville,, 4Kamiville
0.461,0.403,6,-10.277,0,0.392,0.3670000000000001,0.000128,0.608,0.226,150.648,audio_features,199561,4,Dark Trap,yøu used tø be my little angel,, yøu used tø be my little angel
0.593,0.952,7,-6.539,1,0.046,0.000991,0.923,0.354,0.477,136.03,audio_features,437647,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
0.6759999999999999,0.943,6,-7.193,1,0.121,0.0011099999999999,0.807,0.913,0.6940000000000001,136.969,audio_features,343358,4,techno,,techno. only. (08/02),techno. only. (08/02) 
0.708,0.7809999999999999,11,-8.267000000000001,0,0.0639,0.163,0.885,0.392,0.345,149.994,audio_features,166579,4,Dark Trap,ODIUM,, ODIUM
0.602,0.95,7,-5.42,1,0.0665,0.00113,0.774,0.0978,0.0919,142.015,audio_features,473239,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.591,0.6579999999999999,9,-5.5,0,0.19,0.653,0.0,0.189,0.5720000000000001,110.482,audio_features,288576,4,RnB,Back It Up,, Back It Up
0.596,0.664,2,-4.893,0,0.0529,0.00144,0.76,0.0648,0.119,150.029,audio_features,316093,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.348,0.985,8,-8.294,0,0.0844,0.000159,0.8909999999999999,0.195,0.193,138.04,audio_features,184910,4,trance,,State if Trance (The best ASOT Epsidoes),State if Trance (The best ASOT Epsidoes) 
0.585,0.964,6,-5.13,0,0.0449,0.000312,0.716,0.145,0.6679999999999999,145.014,audio_features,475220,4,psytrance,,Psy Trance Full-on Morning,Psy Trance Full-on Morning 
0.805,0.415,1,-11.116,1,0.319,0.151,0.000189,0.105,0.52,132.815,audio_features,260318,4,Hiphop,Bounce,, Bounce
0.429,0.973,5,-5.159,0,0.12,0.0308,0.000988,0.23,0.129,149.866,audio_features,250547,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.431,0.792,1,-5.7920000000000025,1,0.0633,0.000441,0.00352,0.366,0.31,150.047,audio_features,195090,3,hardstyle,,Hardstyle Remixes of Popular Songs!,Hardstyle Remixes of Popular Songs! 
0.616,0.615,1,-10.761,0,0.0496,0.00358,0.752,0.175,0.14,114.03,audio_features,162105,4,Dark Trap,Forget,, Forget
0.76,0.54,9,-12.936,1,0.299,0.104,0.0536,0.112,0.346,162.964,audio_features,134000,4,Underground Rap,Pray to ME,, Pray to ME
0.601,0.769,5,-6.024,0,0.0436,0.163,0.0,0.105,0.288,160.001,audio_features,132187,4,Dark Trap,Seven Deadly Sins,, Seven Deadly Sins
0.6809999999999999,0.898,1,-5.5070000000000014,1,0.0358,0.107,0.345,0.0374,0.142,124.985,audio_features,220800,4,techhouse,,Tech House 2020,Tech House 2020 
0.7959999999999999,0.357,1,-11.678,1,0.344,0.0075,0.0,0.0966,0.454,150.039,audio_features,232147,4,Underground Rap,Icey,, Icey
0.7809999999999999,0.579,10,-10.163,0,0.414,0.019,0.0,0.147,0.419,132.041,audio_features,312760,4,Rap,Gold Gated Villa (feat. C Dot Castro),, Gold Gated Villa (feat. C Dot Castro)
0.8959999999999999,0.875,6,0.235,1,0.405,0.0504,0.1,0.0542,0.534,140.056,audio_features,220875,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
0.736,0.903,10,-3.235,0,0.127,0.0889,0.0,0.129,0.457,190.094,audio_features,211573,4,Underground Rap,Young Jesus,, Young Jesus
0.922,0.434,1,-13.056,1,0.387,0.0974,0.0,0.0412,0.684,129.995,audio_features,155136,4,Underground Rap,Diamond Choker,, Diamond Choker
0.622,0.711,10,-8.213,1,0.414,0.186,0.0,0.107,0.7340000000000001,173.396,audio_features,237480,4,Hiphop,The What,, The What
0.843,0.789,3,-7.605,1,0.0816,0.0084599999999999,0.49,0.0653,0.355,122.013,audio_features,283873,4,techhouse,,Dirtybird House,Dirtybird House 
0.698,0.987,8,-0.7340000000000001,0,0.1669999999999999,0.0226,0.000558,0.343,0.266,129.763,audio_features,92308,4,Trap Metal,Hack Slash,, Hack Slash
0.8079999999999999,0.98,1,-9.56,1,0.0547,0.0014,0.922,0.047,0.636,127.997,audio_features,426125,4,techhouse,,blanc | Tech House,blanc | Tech House 
0.496,0.833,8,-4.058,0,0.0835,0.00216,1.62e-06,0.0582,0.325,175.023,audio_features,375842,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
0.526,0.856,11,-8.149,0,0.0488,0.00114,0.758,0.307,0.236,147.001,audio_features,454400,4,psytrance,,Psytrance Can,Psytrance Can 
0.8590000000000001,0.654,9,-6.3260000000000005,1,0.258,0.57,0.0147,0.498,0.897,188.008,audio_features,261773,4,RnB,Good Day,, Good Day
0.857,0.644,6,-3.062,1,0.147,0.0741,0.00361,0.241,0.355,184.1,audio_features,214093,4,Underground Rap,Rock Bottom,, Rock Bottom
0.471,0.961,1,-0.317,1,0.0683,0.0439,0.0215,0.241,0.266,173.942,audio_features,253772,4,dnb,,Drum and Bass - 2015 to 2020,Drum and Bass - 2015 to 2020 
0.7659999999999999,0.389,8,-9.909,1,0.0601,0.00198,0.899,0.113,0.0422,127.011,audio_features,455484,4,techno,,Techno,Techno 
0.376,0.8959999999999999,0,-4.473,1,0.0657,0.0128,0.494,0.262,0.0388,144.942,audio_features,238658,4,Dark Trap,Run,, Run
0.503,0.836,4,-4.646,0,0.11,0.00401,0.115,0.179,0.2769999999999999,160.204,audio_features,210000,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
0.467,0.848,9,-3.063,0,0.0716,0.0617,0.0,0.29,0.674,170.03799999999995,audio_features,205752,4,Emo,But It's Better If You Do,, But It's Better If You Do
0.794,0.909,11,-8.335,0,0.0706,0.00108,0.907,0.0505,0.89,128.998,audio_features,388000,4,techhouse,,Beatoirt Best New Tech House,Beatoirt Best New Tech House 
0.8320000000000001,0.942,11,-6.2970000000000015,1,0.0508,0.000247,0.858,0.0677,0.961,126.003,audio_features,350750,4,techhouse,,Tech House Pizza,Tech House Pizza 
0.557,0.7979999999999999,5,-5.686,1,0.0394,0.00156,0.00114,0.0823,0.061,150.00799999999995,audio_features,166446,4,hardstyle,,Ready2GetMaggot?,Ready2GetMaggot? 
0.431,0.962,8,-2.178,0,0.0589,0.00172,0.544,0.3670000000000001,0.273,174.005,audio_features,224753,4,dnb,,Drum and Bass 2020 (Drum & Bass Music - DNB Hits),Drum and Bass 2020 (Drum & Bass Music - DNB Hits) 
0.654,0.563,11,-9.1,1,0.0373,0.00557,0.916,0.115,0.109,126.015,audio_features,370868,4,techno,,Techno,Techno 
0.81,0.49,1,-8.751,0,0.139,0.162,0.0,0.127,0.172,108.973,audio_features,141827,4,Underground Rap,Rag Round My Skull,, Rag Round My Skull
0.547,0.375,6,-10.093,1,0.0304,0.146,0.0,0.58,0.459,173.88,audio_features,134210,4,Hiphop,Sarcoma,, Sarcoma
0.654,0.404,9,-10.404000000000002,1,0.0613,0.359,0.0,0.103,0.283,149.86,audio_features,102818,4,Underground Rap,Red Head Shawty,, Red Head Shawty
0.619,0.899,4,-3.914,0,0.397,0.0689,0.0,0.106,0.507,150.186,audio_features,154617,4,Underground Rap,WARDOGZ,, WARDOGZ
0.759,0.705,1,-6.857,1,0.0847,0.0622,0.8370000000000001,0.1169999999999999,0.162,138.004,audio_features,426630,4,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
0.684,0.812,6,-7.645,0,0.0318,0.253,0.00983,0.0548,0.8420000000000001,215.578,audio_features,237173,4,RnB,Never as Good as the First Time,, Never as Good as the First Time
0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.4370000000000001,134.02100000000002,audio_features,119133,4,Underground Rap,Jocelyn Flores,, Jocelyn Flores
0.512,0.8640000000000001,7,-4.146,1,0.0338,0.000821,0.0,0.0982,0.527,138.018,audio_features,222827,4,Emo,Addicted,, Addicted
0.523,0.831,1,-4.226,1,0.2239999999999999,0.0397,4.57e-06,0.0804,0.278,149.965,audio_features,242092,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
0.83,0.797,7,-6.627000000000002,1,0.152,0.00257,0.0,0.272,0.8859999999999999,180.458,audio_features,269973,4,Hiphop,It's Funky Enough - Remastered Single,, It's Funky Enough - Remastered Single
0.519,0.889,0,-4.519,0,0.0547,0.163,0.000175,0.348,0.175,150.041,audio_features,226000,4,hardstyle,,Hardstyle 2020 | Updated Weekly,Hardstyle 2020 | Updated Weekly 
0.887,0.392,5,-11.968,0,0.327,0.0038399999999999,0.8420000000000001,0.108,0.3879999999999999,124.994,audio_features,432000,4,techno,,Techno,Techno 
0.7290000000000001,0.79,1,-4.989,1,0.198,0.378,0.0,0.119,0.8759999999999999,184.162,audio_features,251868,4,Underground Rap,SUPER PREDATOR (feat. Styles P),, SUPER PREDATOR (feat. Styles P)
0.655,0.899,11,-2.314,0,0.0372,0.00273,3.76e-05,0.34,0.7070000000000001,126.021,audio_features,175238,4,Pop,Flowers - RudeLies Remix,, Flowers - RudeLies Remix
0.836,0.706,1,-4.065,1,0.0497,5.19e-05,0.0,0.0927,0.0374,120.045,audio_features,76042,3,Trap Metal,Blood,, Blood
0.624,0.975,9,-5.269,1,0.0628,0.000113,0.8059999999999999,0.402,0.198,137.02100000000002,audio_features,494231,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
0.637,0.894,9,-3.408,0,0.0584,0.153,0.823,0.0346,0.428,172.96400000000003,audio_features,352714,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
0.8859999999999999,0.7609999999999999,9,-4.364,0,0.0607,0.326,0.0,0.187,0.642,113.967,audio_features,147162,4,Dark Trap,West End (feat. Germ),, West End (feat. Germ)
0.465,0.8959999999999999,2,-3.1260000000000003,1,0.0795,0.00725,0.0,0.206,0.569,181.014,audio_features,182827,4,Emo,"Dear Maria, Count Me In",," Dear Maria, Count Me In"
0.87,0.498,11,-12.095,0,0.29,0.000671,0.000389,0.0551,0.489,185.774,audio_features,249933,4,Hiphop,Next Level - Nyte Time Mix,, Next Level - Nyte Time Mix
0.54,0.955,4,-7.616,0,0.0306,0.000171,0.419,0.146,0.3979999999999999,137.997,audio_features,236533,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
0.63,0.7509999999999999,5,-6.08,0,0.5329999999999999,0.265,0.0,0.149,0.768,169.1,audio_features,200853,4,Hiphop,Unerreicht,, Unerreicht
0.491,0.905,1,-4.099,1,0.168,0.0566,4.92e-05,0.313,0.188,159.872,audio_features,91500,4,Trap Metal,We're all gonna die!,, We're all gonna die!
0.505,0.644,9,-5.694,0,0.0604,0.00263,0.0,0.186,0.332,170.422,audio_features,248202,4,RnB,Eazy,, Eazy
0.7240000000000001,0.985,7,-1.79,0,0.24,0.215,4e-05,0.116,0.6,155.952,audio_features,173846,4,Underground Rap,Bladed Choppa,, Bladed Choppa
0.62,0.7859999999999999,9,-5.22,0,0.1669999999999999,0.143,0.0,0.46,0.679,164.05700000000004,audio_features,265191,4,Rap,Hit My Line,, Hit My Line
0.4039999999999999,0.836,9,-3.926,0,0.154,0.00642,0.00278,0.064,0.0699,128.002,audio_features,247438,4,trance,,Trance 100 Chart - by Armada Music,Trance 100 Chart - by Armada Music 
0.7809999999999999,0.792,9,-6.68,0,0.358,0.0051,0.0,0.563,0.527,160.042,audio_features,159000,4,Rap,Good For It,, Good For It
0.797,0.94,1,-5.41,1,0.0672,0.000595,0.768,0.585,0.665,127.002,audio_features,340158,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
0.653,0.821,2,-8.318,0,0.0431,0.0265,0.00589,0.236,0.14,128.109,audio_features,159287,4,Pop,On Fire,, On Fire
0.745,0.664,7,-8.004,0,0.045,0.00168,0.92,0.115,0.0367,128.007,audio_features,428921,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.8420000000000001,0.429,1,-11.138,1,0.433,0.134,0.000106,0.122,0.348,82.98700000000002,audio_features,150361,4,Rap,VV's,, VV's
0.884,0.645,10,-7.425,1,0.309,0.00361,0.0,0.205,0.322,152.026,audio_features,145634,4,Underground Rap,Pardon Me,, Pardon Me
0.501,0.757,7,-9.254,0,0.0569,0.196,1.17e-05,0.218,0.115,155.11700000000005,audio_features,170355,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.684,0.768,11,-7.742000000000001,0,0.0289999999999999,2.89e-06,0.0167,0.125,0.7879999999999999,132.003,audio_features,323289,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.785,0.7,9,-9.427,1,0.279,0.00476,0.757,0.115,0.264,169.972,audio_features,142001,4,Underground Rap,Harakiri,, Harakiri
0.7659999999999999,0.53,8,-7.529,1,0.212,0.157,0.0,0.326,0.634,176.68200000000004,audio_features,240373,4,Hiphop,Rumors,, Rumors
0.7759999999999999,0.8190000000000001,0,-7.2639999999999985,1,0.0696,0.033,0.294,0.317,0.31,137.999,audio_features,466522,4,psytrance,,Psytrance Can,Psytrance Can 
0.5379999999999999,0.6779999999999999,2,-5.6110000000000015,1,0.381,0.0519,0.0,0.119,0.524,140.888,audio_features,235009,4,Underground Rap,Wetty,, Wetty
0.804,0.58,2,-10.071,1,0.0535,0.055,0.0144,0.0763,0.208,123.012,audio_features,421480,4,techhouse,,Dirtybird House,Dirtybird House 
0.527,0.877,6,-4.089,1,0.0418,0.0463,0.0,0.368,0.535,150.061,audio_features,236175,4,hardstyle,,Best Hardstyle ever made,Best Hardstyle ever made 
0.537,0.8420000000000001,6,-6.728,0,0.0377,0.000277,0.585,0.43,0.0475,128.007,audio_features,213281,4,trance,,Progressive Trance,Progressive Trance 
0.546,0.976,2,-1.395,1,0.0376,0.000301,0.0465,0.361,0.3329999999999999,139.965,audio_features,294857,4,trap,,Lost Lands 2020,Lost Lands 2020 
0.574,0.7190000000000001,0,-4.95,1,0.0354,0.00276,0.287,0.1,0.386,172.02900000000002,audio_features,351833,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
0.226,0.7240000000000001,1,-3.469,1,0.0375,0.000233,0.885,0.0927,0.0465,200.114,audio_features,288000,4,Dark Trap,Vibe Thru The Dark,, Vibe Thru The Dark
0.648,0.812,8,-5.6670000000000025,1,0.106,0.0101,0.755,0.1,0.0902,140.013,audio_features,360857,4,psytrance,,PsyTrance 2020 By GMR,PsyTrance 2020 By GMR 
0.649,0.552,1,-5.419,0,0.0292,0.03,6.47e-06,0.111,0.158,179.938,audio_features,253813,4,RnB,No One,, No One
0.6890000000000001,0.867,11,-7.35,0,0.0814,0.00765,0.348,0.3379999999999999,0.369,138.023,audio_features,420870,4,psytrance,,Best of PsyTrance,Best of PsyTrance 
0.693,0.718,1,-8.881,1,0.038,0.0144,0.895,0.0767,0.0356,126.001,audio_features,464263,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
0.67,0.962,7,-6.478,1,0.0792,0.000373,0.8079999999999999,0.674,0.0397,140.0,audio_features,541286,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.521,0.5770000000000001,10,-8.949,1,0.0746,0.00465,0.0,0.259,0.225,179.852,audio_features,346660,4,Dark Trap,Torn,, Torn
0.469,0.8009999999999999,5,-9.178,0,0.118,0.000159,0.321,0.4270000000000001,0.3279999999999999,128.0,audio_features,225004,4,trance,,Progressive Trance,Progressive Trance 
0.8009999999999999,0.6859999999999999,4,-7.392,1,0.0539,0.00273,0.626,0.0507,0.465,124.982,audio_features,212811,4,techhouse,,Tech House by DOT Dance,Tech House by DOT Dance 
0.386,0.935,7,-5.55,1,0.602,0.0989,0.00177,0.38,0.193,190.14,audio_features,197053,4,Trap Metal,608,, 608
0.906,0.366,11,-8.92,0,0.395,0.231,0.0,0.178,0.238,190.014,audio_features,217283,4,Underground Rap,Hella Neck,, Hella Neck
0.7070000000000001,0.488,6,-7.71,1,0.293,0.291,0.000298,0.126,0.43,139.89,audio_features,226286,4,Hiphop,Empty,, Empty
0.746,0.48,2,-10.468,1,0.331,0.017,2.46e-05,0.0737,0.279,155.623,audio_features,102708,4,Dark Trap,Baby Faced Bandit,, Baby Faced Bandit
0.715,0.912,10,-5.391,0,0.294,0.0125,0.0,0.307,0.507,202.012,audio_features,90594,4,Underground Rap,AMERICAN WASTELAND,, AMERICAN WASTELAND
0.7290000000000001,0.4,7,-11.86,1,0.0456,0.58,0.0,0.335,0.332,179.976,audio_features,172719,4,Dark Trap,Box of Wood,, Box of Wood
0.495,0.933,11,-3.977,1,0.395,0.0294,0.0,0.503,0.815,173.41400000000004,audio_features,277400,4,Hiphop,Empire State Of Mind [Jay-Z + Alicia Keys],, Empire State Of Mind [Jay-Z + Alicia Keys]
0.7,0.217,7,-12.179,1,0.0443,0.711,0.00663,0.103,0.0585,112.988,audio_features,250191,4,Dark Trap,Secret Boy,, Secret Boy
0.809,0.838,11,-10.282,1,0.0914,0.000341,0.926,0.0454,0.8690000000000001,125.998,audio_features,369643,4,techhouse,,Tech House Rotation 2020,Tech House Rotation 2020 
0.34,0.957,5,-4.1160000000000005,1,0.168,0.00527,0.127,0.976,0.218,150.317,audio_features,206549,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.867,0.8140000000000001,10,-8.384,1,0.066,0.00482,0.936,0.0962,0.968,124.977,audio_features,201600,4,techhouse,,Tech House,Tech House 
0.758,0.6459999999999999,7,-4.7010000000000005,1,0.112,0.128,0.0,0.0778,0.589,155.955,audio_features,197171,4,RnB,Everyday We Lit (feat. PnB Rock),, Everyday We Lit (feat. PnB Rock)
0.8959999999999999,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,audio_features,196653,4,Pop,The Box,, The Box
0.5379999999999999,0.945,4,-6.739,1,0.0491,1.67e-05,0.879,0.647,0.382,147.983,audio_features,413426,3,psytrance,,DARK PSYTRANCE,DARK PSYTRANCE 
0.52,0.782,1,-5.009,1,0.0794,0.0293,3.54e-05,0.0888,0.257,149.928,audio_features,229700,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
0.794,0.84,7,-6.7079999999999975,1,0.0553,0.00586,0.939,0.0899,0.0377,130.00799999999998,audio_features,365647,4,techno,,Techno Bunker,Techno Bunker 
0.402,0.95,1,-2.716,1,0.346,0.0109,0.0692,0.3829999999999999,0.068,150.156,audio_features,179200,4,trap,,Riddim Dubstep 2017-2018-2019,Riddim Dubstep 2017-2018-2019 
0.7829999999999999,0.454,1,-8.721,0,0.152,0.0505,0.00735,0.107,0.624,151.996,audio_features,169749,4,Dark Trap,On the Curb,, On the Curb
0.7090000000000001,0.645,7,-7.468,0,0.057,0.073,0.0,0.256,0.23,170.782,audio_features,141562,4,Dark Trap,Backrub,, Backrub
0.136,0.821,3,-5.454,1,0.16,0.0965,0.0291,0.325,0.0362,192.94,audio_features,101983,3,Dark Trap,Intro.Desolation,, Intro.Desolation
0.755,0.779,6,-11.17,0,0.0503,0.1369999999999999,0.901,0.0858,0.2239999999999999,125.01,audio_features,428160,4,techno,,Techno,Techno 
0.787,0.878,11,-7.56,0,0.0835,0.00175,0.8440000000000001,0.0908,0.0942,133.005,audio_features,422000,4,techno,,Dark Techno Rave,Dark Techno Rave 
0.5489999999999999,0.909,0,-3.302,1,0.257,0.00343,0.19,0.075,0.535,159.827,audio_features,174000,4,trap,,Lost Lands 2019,Lost Lands 2019 
0.7759999999999999,0.6940000000000001,9,-7.39,0,0.0327,0.385,0.00238,0.104,0.261,99.99,audio_features,187272,4,Rap,Billie Jean,, Billie Jean
0.6779999999999999,0.913,6,-6.443,0,0.0899,0.0012699999999999,0.7170000000000001,0.0592,0.426,138.014,audio_features,365217,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
0.478,0.927,8,-2.709,0,0.098,0.000441,0.0701,0.494,0.445,173.94299999999996,audio_features,325539,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
0.7879999999999999,0.8370000000000001,1,-8.729,0,0.1669999999999999,0.114,0.857,0.111,0.178,132.0,audio_features,421818,5,techno,,techno. only. (08/02),techno. only. (08/02) 
0.657,0.97,11,-2.897,1,0.064,0.00459,0.5329999999999999,0.679,0.3670000000000001,162.031,audio_features,130370,4,Dark Trap,Bitch Try to Make a Move,, Bitch Try to Make a Move
0.877,0.682,11,-4.232,0,0.354,0.218,0.0,0.1,0.643,183.06,audio_features,253213,4,Hiphop,30 Something,, 30 Something
0.634,0.964,11,-1.043,0,0.177,0.00525,0.0144,0.12,0.282,145.089,audio_features,265444,4,trap,,Riddim Lords,Riddim Lords 
0.615,0.812,1,-6.386,0,0.0759,0.00155,0.2339999999999999,0.238,0.127,154.99200000000005,audio_features,170323,4,trap,,"Buygore: Dubstep, Riddim, Trap and More","Buygore: Dubstep, Riddim, Trap and More "
0.489,0.5720000000000001,2,-7.392,1,0.0292,0.373,0.000586,0.353,0.151,130.363,audio_features,105250,4,Dark Trap,bad luck,, bad luck
0.7190000000000001,0.72,10,-4.81,1,0.0362,0.0693,0.000203,0.0949,0.8009999999999999,155.072,audio_features,233267,4,RnB,Good For My Money,, Good For My Money
0.748,0.8029999999999999,1,-7.385,1,0.0997,0.00151,4.63e-05,0.132,0.385,180.03,audio_features,224345,4,Underground Rap,Scorched Earth,, Scorched Earth
0.575,0.952,5,-5.773,0,0.0586,0.000365,0.474,0.318,0.117,135.02100000000002,audio_features,234667,4,Dark Trap,Streets of Progress,, Streets of Progress
0.4270000000000001,0.993,7,-4.431,1,0.122,0.000273,0.7340000000000001,0.885,0.0756,138.001,audio_features,224551,4,trance,,UPLIFTING TRANCE 2020,UPLIFTING TRANCE 2020 
